0,0.9081
1,0.3119
2,0.1061
3,0.7940
4,0.5394
5,0.1771
6,0.4199
7,0.8239
8,0.5921
9,0.5619
10,0.9725
11,0.7918
12,0.5084
13,0.9692
14,0.5660
15,0.0957
16,0.0013
17,0.0694
18,0.1480
19,0.3179
20,0.7397
21,0.1724
22,0.1952
23,0.4930
24,0.5502
25,0.0692
26,0.6994
27,0.3416
28,0.2420
29,0.8917
30,0.6662
31,0.7187
32,0.9530
33,0.4352
34,0.4369
35,0.9155
36,0.3587
37,0.0919
38,0.9973
39,0.9678
40,0.0949
41,0.2094
42,0.5450
43,0.7963
44,0.4493
45,0.7006
46,0.2410
47,0.0934
48,0.7143
49,0.8831
50,0.6740
51,0.0002
52,0.6243
53,0.4230
54,0.0963
55,0.4581
56,0.0981
57,0.7517
58,0.1499
59,0.9673
60,0.7439
61,0.1802
62,0.2323
63,0.2614
64,0.7138
65,0.7727
66,0.2134
67,0.3814
68,0.5750
69,0.1413
70,0.9606
71,0.5441
72,0.1218
73,0.4349
74,0.3220
75,0.6310
76,0.5655
77,0.3927
78,0.1179
79,0.9739
80,0.8812
81,0.5248
82,0.9929
83,0.9046
84,0.8067
85,0.3250
86,0.0361
87,0.4071
88,0.3578
89,0.4552
90,0.1089
91,0.5679
92,0.4605
93,0.0439
94,0.5400
95,0.4103
96,0.3170
97,0.8594
98,0.7649
99,0.1858
100,0.9818
101,0.2016
102,0.6971
103,0.8446
104,0.9172
105,0.3512
106,0.5947
107,0.1028
108,0.9538
109,0.3440
110,0.6286
111,0.8820
112,0.9444
113,0.0782
114,0.9849
115,0.5028
116,0.2049
117,0.6200
118,0.0414
119,0.4082
120,0.0040
121,0.5412
122,0.1183
123,0.1560
124,0.8090
125,0.4539
126,0.4943
127,0.7751
128,0.7812
129,0.2723
130,0.7189
131,0.1274
132,0.7546
133,0.2292
134,0.6773
135,0.3238
136,0.4069
137,0.6426
138,0.7916
139,0.0555
140,0.4201
141,0.7303
142,0.2652
143,0.7302
144,0.1225
