0,0.8750
1,0.3426
2,0.9399
3,0.5047
4,0.4336
5,0.5699
6,0.2278
7,0.3099
8,0.4078
9,0.4863
10,0.1724
11,0.7832
12,0.2912
13,0.2864
14,0.2984
15,0.0009
16,0.8711
17,0.5461
18,0.9268
19,0.0545
20,0.1586
21,0.7509
22,0.2483
23,0.1973
24,0.9070
25,0.6535
26,0.3778
27,0.1916
28,0.3645
29,0.9618
30,0.6464
31,0.0274
32,0.0408
33,0.0099
34,0.5851
35,0.9290
36,0.7022
37,0.6066
38,0.1918
39,0.4783
40,0.0949
41,0.4050
42,0.5390
43,0.5646
44,0.0708
45,0.2809
46,0.6206
47,0.4516
48,0.9209
49,0.2590
50,0.6935
51,0.9498
52,0.5419
53,0.4545
54,0.7715
55,0.7869
56,0.2681
57,0.5099
58,0.6204
59,0.9087
60,0.5362
61,0.1486
62,0.4614
63,0.7243
64,0.6464
65,0.3143
66,0.3689
67,0.0424
68,0.7386
69,0.0579
70,0.5665
71,0.7299
72,0.6417
73,0.9236
74,0.8392
75,0.3167
76,0.0701
77,0.0620
78,0.6045
79,0.9593
80,0.7929
81,0.9606
82,0.5303
83,0.5567
84,0.4085
85,0.8199
86,0.3511
87,0.3656
88,0.1241
89,0.1392
90,0.9553
91,0.7964
92,0.4800
93,0.7415
94,0.3210
95,0.3441
96,0.5593
97,0.1630
98,0.1545
99,0.7080
100,0.2895
101,0.6915
102,0.2940
103,0.9481
104,0.2796
105,0.9150
106,0.4944
107,0.7906
108,0.0093
109,0.1050
110,0.7096
111,0.4706
112,0.8989
113,0.5699
114,0.8715
115,0.3821
116,0.7974
117,0.9754
118,0.5601
119,0.3548
120,0.9261
121,0.5042
122,0.7043
123,0.3812
124,0.4646
125,0.5838
126,0.6099
127,0.5849
128,0.1052
129,0.5012
130,0.7863
131,0.6392
132,0.2902
133,0.0004
134,0.6715
135,0.4945
136,0.1381
137,0.1019
138,0.1234
139,0.4765
140,0.6529
141,0.2400
142,0.2726
143,0.4345
144,0.3760
145,0.7320
146,0.2627
147,0.7946
148,0.7820
149,0.3512
150,0.8195
151,0.5581
152,0.6130
153,0.0775
154,0.7972
155,0.7583
156,0.9300
157,0.4378
158,0.1793
159,0.2211
160,0.0449
161,0.6917
162,0.0359
163,0.7767
164,0.3834
165,0.2686
166,0.1194
167,0.9896
168,0.4624
169,0.7616
170,0.9141
171,0.5601
172,0.3480
173,0.6386
174,0.8233
175,0.1583
176,0.4328
177,0.4052
178,0.8104
179,0.5193
180,0.3819
181,0.2960
182,0.2110
183,0.8900
184,0.2355
185,0.4661
186,0.7802
187,0.8871
188,0.2470
189,0.6746
190,0.5145
191,0.1903
192,0.4489
193,0.1504
194,0.1906
195,0.0994
196,0.5738
197,0.6627
198,0.4254
199,0.1490
200,0.8673
201,0.4039
202,0.2659
203,0.3262
204,0.3608
205,0.9210
206,0.0439
207,0.3333
208,0.9071
209,0.9161
210,0.6401
211,0.4316
212,0.5294
213,0.0802
214,0.9804
215,0.2615
216,0.2397
217,0.8112
218,0.7801
219,0.3292
220,0.1716
221,0.3282
222,0.8855
223,0.3568
224,0.5207
225,0.3930
226,0.1788
227,0.8973
228,0.4517
229,0.9137
230,0.3248
231,0.8398
232,0.5240
233,0.7931
234,0.6148
235,0.3783
236,0.3127
237,0.2643
238,0.2560
239,0.8181
240,0.8057
241,0.2614
242,0.6084
243,0.9597
244,0.0827
245,0.7300
246,0.6383
247,0.4306
248,0.0658
249,0.1775
250,0.0149
251,0.0619
252,0.1382
253,0.0855
254,0.7816
255,0.7066
256,0.1291
257,0.0831
258,0.8237
259,0.8386
260,0.4075
261,0.7467
262,0.6279
263,0.2686
264,0.2002
265,0.9059
266,0.9503
267,0.3659
268,0.4629
269,0.5912
270,0.1896
271,0.4929
272,0.1686
273,0.2830
274,0.2895
275,0.8509
276,0.5576
277,0.6641
278,0.6345
279,0.8553
280,0.9264
281,0.7720
282,0.2979
283,0.8804
284,0.0949
285,0.1474
286,0.2523
287,0.0950
288,0.5402
289,0.7019
290,0.3202
291,0.3968
292,0.7591
293,0.9203
294,0.9616
295,0.5532
296,0.4832
297,0.2789
298,0.4618
299,0.7141
300,0.0646
301,0.9570
302,0.0895
303,0.1014
304,0.5677
305,0.5351
306,0.3971
307,0.8975
308,0.3844
309,0.5536
310,0.8569
311,0.1352
312,0.9818
313,0.1809
314,0.6117
315,0.8696
316,0.6560
317,0.3894
318,0.1024
319,0.4510
320,0.0590
321,0.4338
322,0.8964
323,0.1195
324,0.5809
325,0.8322
326,0.5183
327,0.8067
328,0.6261
329,0.8550
330,0.6288
331,0.8187
332,0.7852
333,0.9190
334,0.6683
335,0.9461
336,0.4428
337,0.7941
338,0.7034
339,0.9423
340,0.3034
341,0.1171
342,0.9437
343,0.1957
344,0.2216
345,0.8951
346,0.7463
347,0.2660
348,0.9979
349,0.3850
350,0.6125
351,0.9170
352,0.1426
353,0.2166
354,0.6762
355,0.5053
356,0.0384
357,0.1699
358,0.8409
359,0.5208
360,0.5998
361,0.4158
362,0.0652
363,0.9803
364,0.5310
365,0.4503
366,0.1528
367,0.4277
368,0.6443
369,0.8785
370,0.8363
371,0.2049
372,0.5242
373,0.8009
374,0.8418
375,0.6999
376,0.2812
377,0.3278
378,0.1383
379,0.1704
380,0.3259
381,0.5352
382,0.4989
383,0.4237
384,0.9843
385,0.0737
386,0.2816
387,0.7859
388,0.5017
389,0.1930
390,0.0967
391,0.9269
392,0.6675
393,0.3771
394,0.6283
395,0.2309
396,0.0231
397,0.0931
398,0.5120
399,0.6906
400,0.4279
401,0.2688
402,0.9073
403,0.7461
404,0.9130
405,0.5804
406,0.8907
407,0.2806
408,0.9233
409,0.3738
410,0.8529
411,0.5669
412,0.8865
413,0.6081
414,0.6632
415,0.0697
416,0.2596
417,0.9442
418,0.7500
419,0.4638
420,0.0703
421,0.2503
422,0.4808
423,0.7811
424,0.7523
425,0.9181
426,0.1112
427,0.5660
428,0.4272
429,0.5923
430,0.0920
431,0.7750
432,0.4748
433,0.4523
434,0.0509
435,0.7137
436,0.1640
437,0.2640
438,0.8433
439,0.1295
440,0.8282
441,0.3552
442,0.5026
443,0.8614
444,0.8784
445,0.2863
446,0.8228
447,0.2674
448,0.5597
449,0.1777
450,0.1329
451,0.9507
452,0.0374
453,0.1927
454,0.6392
455,0.6480
456,0.9349
457,0.9625
458,0.3456
459,0.0805
460,0.0167
461,0.3155
462,0.6946
463,0.7138
464,0.6015
465,0.7194
466,0.6275
467,0.6477
468,0.2540
469,0.3604
470,0.1966
471,0.5567
472,0.0929
473,0.4655
474,0.4777
475,0.6960
476,0.2115
477,0.2233
478,0.4928
479,0.4326
480,0.3559
481,0.4234
482,0.8074
483,0.6751
484,0.0644
485,0.2202
486,0.8335
487,0.7364
488,0.9302
489,0.8083
490,0.0932
491,0.6439
492,0.8658
493,0.1330
494,0.0347
495,0.9802
496,0.8389
