0,7
1,4
2,7
3,7
4,8
5,0
6,5
7,0
8,0
9,5
10,1
11,2
12,4
13,4
14,4
15,1
16,0
17,7
18,8
19,1
20,1
21,1
22,2
23,7
24,6
25,7
26,8
27,2
28,7
29,6
30,7
31,2
32,7
33,6
34,1
35,6
36,3
37,5
38,0
39,8
40,3
41,7
42,1
43,8
44,6
45,3
46,6
47,2
48,2
49,7
50,0
51,6
52,4
53,8
54,0
55,5
56,6
57,2
58,8
59,2
60,3
61,0
62,5
63,1
64,0
65,6
66,2
67,2
68,4
69,6
70,4
71,8
72,8
73,0
74,7
75,6
76,1
77,4
78,1
79,5
80,1
81,5
82,7
83,6
84,8
85,0
86,8
87,4
88,7
89,0
90,5
91,8
92,8
93,7
94,4
95,0
96,4
97,0
98,7
99,1
100,5
101,0
102,2
103,1
104,8
105,5
106,2
107,5
108,5
109,6
110,1
111,7
112,7
113,3
114,6
115,2
116,4
117,1
118,5
119,8
120,8
121,0
122,2
123,3
124,5
125,3
126,2
127,2
128,4
129,3
130,4
131,4
132,7
133,5
134,6
135,5
136,0
137,4
138,1
139,1
140,4
141,4
142,3
143,7
144,5
145,1
146,8
147,8
148,0
149,5
150,3
151,0
152,1
153,0
154,2
155,6
156,0
157,0
158,0
159,5
160,1
161,2
162,3
163,1
164,2
165,5
166,7
167,0
168,8
169,7
170,0
171,6
172,4
173,6
174,6
175,6
176,4
177,8
178,6
179,1
180,5
181,3
182,3
183,8
184,0
185,0
186,1
187,7
188,2
189,0
190,6
191,3
192,8
193,4
194,3
195,4
196,4
197,6
198,3
199,5
200,8
201,3
202,4
203,8
204,8
205,6
206,2
207,1
208,4
209,2
210,1
211,4
212,8
213,8
214,2
215,4
216,5
217,7
218,6
219,6
220,8
221,1
222,5
223,4
224,4
225,8
226,7
227,1
228,2
229,4
230,8
231,8
232,5
233,3
234,3
235,4
236,7
237,8
238,0
239,5
240,0
241,5
242,8
243,5
244,8
245,5
246,3
247,2
248,3
249,5
250,2
251,5
252,3
253,7
254,3
255,4
256,6
257,1
258,6
259,0
260,6
261,4
262,5
263,0
264,5
265,0
266,0
267,5
268,6
269,7
270,7
271,2
272,3
273,7
274,4
275,8
276,0
277,0
278,6
279,4
280,6
281,3
282,1
283,7
284,7
285,3
286,1
287,2
288,5
289,3
290,0
291,3
292,4
293,5
294,1
295,0
296,2
297,1
298,3
299,0
300,4
301,6
302,3
303,8
304,5
305,7
306,8
307,7
308,5
309,1
310,5
311,3
312,1
313,7
314,4
315,1
316,6
317,4
318,6
319,2
320,2
321,5
322,1
323,3
324,6
325,8
326,8
327,6
328,6
329,6
330,3
331,5
332,3
333,6
334,3
335,7
336,4
337,6
338,3
339,5
340,8
341,2
