0,0.3554
1,0.3989
2,0.4423
3,0.4858
4,0.5293
5,0.5728
6,0.6163
7,0.6597
8,0.7032
9,0.7467
10,0.7902
11,0.8336
12,0.8771
13,0.9206
14,0.9641
15,0.0095
16,0.0529
17,0.0964
18,0.1399
19,0.1834
20,0.2268
21,0.2703
22,0.3138
23,0.3573
24,0.4008
25,0.4442
26,0.4877
27,0.5312
28,0.5747
29,0.6181
30,0.6616
31,0.7051
32,0.7486
33,0.7921
34,0.8355
35,0.8790
36,0.9225
37,0.9660
38,0.0113
39,0.0548
40,0.0983
41,0.1418
42,0.1853
43,0.2287
44,0.2722
45,0.3157
46,0.3592
47,0.4026
48,0.4461
49,0.4896
50,0.5331
51,0.5766
52,0.6200
53,0.6635
54,0.7070
55,0.7505
56,0.7940
57,0.8374
58,0.8809
59,0.9244
60,0.9679
61,0.0132
62,0.0567
63,0.1002
64,0.1437
65,0.1871
66,0.2306
67,0.2741
68,0.3176
69,0.3611
70,0.4045
71,0.4480
72,0.4915
73,0.5350
74,0.5784
75,0.6219
76,0.6654
77,0.7089
78,0.7524
79,0.7958
80,0.8393
81,0.8828
82,0.9263
83,0.9698
84,0.0151
85,0.0586
86,0.1021
87,0.1456
88,0.1890
89,0.2325
90,0.2760
91,0.3195
92,0.3629
93,0.4064
94,0.4499
95,0.4934
96,0.5369
97,0.5803
98,0.6238
99,0.6673
100,0.7108
101,0.7543
102,0.7977
103,0.8412
104,0.8847
105,0.9282
106,0.9716
107,0.0170
108,0.0605
109,0.1040
110,0.1474
111,0.1909
112,0.2344
113,0.2779
114,0.3214
115,0.3648
116,0.4083
117,0.4518
118,0.4953
119,0.5388
120,0.5822
121,0.6257
122,0.6692
123,0.7127
124,0.7561
125,0.7996
126,0.8431
127,0.8866
128,0.9301
129,0.9735
130,0.0189
131,0.0624
132,0.1059
133,0.1493
134,0.1928
135,0.2363
136,0.2798
137,0.3233
138,0.3667
139,0.4102
140,0.4537
141,0.4972
142,0.5406
143,0.5841
144,0.6276
145,0.6711
146,0.7146
147,0.7580
148,0.8015
149,0.8450
150,0.8885
151,0.9319
152,0.9754
153,0.0208
154,0.0643
155,0.1078
156,0.1512
157,0.1947
158,0.2382
159,0.2817
160,0.3251
161,0.3686
162,0.4121
163,0.4556
164,0.4991
165,0.5425
166,0.5860
167,0.6295
168,0.6730
169,0.7164
170,0.7599
171,0.8034
172,0.8469
173,0.8904
174,0.9338
175,0.9773
176,0.0227
177,0.0662
178,0.1096
179,0.1531
180,0.1966
181,0.2401
182,0.2836
183,0.3270
184,0.3705
185,0.4140
186,0.4575
187,0.5009
188,0.5444
189,0.5879
190,0.6314
191,0.6749
192,0.7183
193,0.7618
194,0.8053
195,0.8488
196,0.8922
197,0.9357
198,0.9792
199,0.0246
200,0.0681
201,0.1115
202,0.1550
203,0.1985
204,0.2420
205,0.2854
206,0.3289
207,0.3724
208,0.4159
209,0.4594
210,0.5028
211,0.5463
212,0.5898
213,0.6333
214,0.6767
215,0.7202
216,0.7637
217,0.8072
218,0.8507
219,0.8941
220,0.9376
221,0.9811
222,0.0265
223,0.0699
224,0.1134
225,0.1569
226,0.2004
227,0.2439
228,0.2873
229,0.3308
230,0.3743
231,0.4178
232,0.4612
233,0.5047
234,0.5482
235,0.5917
236,0.6352
237,0.6786
238,0.7221
239,0.7656
240,0.8091
241,0.8526
242,0.8960
243,0.9395
244,0.9830
245,0.0284
246,0.0718
247,0.1153
248,0.1588
249,0.2023
250,0.2457
251,0.2892
252,0.3327
253,0.3762
254,0.4197
255,0.4631
256,0.5066
257,0.5501
258,0.5936
259,0.6371
260,0.6805
261,0.7240
262,0.7675
263,0.8110
264,0.8544
265,0.8979
266,0.9414
267,0.9849
268,0.0302
269,0.0737
