0,0.0321
1,0.5441
2,0.5953
3,0.6443
4,0.0600
5,0.9080
6,0.0493
7,0.1277
8,0.2357
9,0.4139
10,0.4995
11,0.2373
12,0.6766
13,0.7692
14,0.1431
15,0.4935
16,0.7126
17,0.1532
18,0.8337
19,0.6658
20,0.2389
21,0.1055
22,0.7993
23,0.5507
24,0.3424
25,0.8500
26,0.8885
27,0.8094
28,0.0593
29,0.9487
30,0.1526
31,0.7527
32,0.5147
33,0.3730
34,0.0302
35,0.2398
36,0.3676
37,0.0775
38,0.1617
39,0.4833
40,0.6569
41,0.3916
42,0.6283
43,0.0636
44,0.3788
45,0.5327
46,0.2278
47,0.9762
48,0.1209
49,0.3854
50,0.1947
51,0.9435
52,0.4197
53,0.6837
54,0.9107
55,0.5530
56,0.1157
57,0.9137
58,0.6016
59,0.6454
60,0.6457
61,0.0991
62,0.3952
63,0.7735
64,0.4853
65,0.8335
66,0.8322
67,0.5240
68,0.5270
69,0.6569
70,0.3493
71,0.5905
72,0.1458
73,0.5480
74,0.3015
75,0.2879
76,0.9072
77,0.9091
78,0.5317
79,0.5644
80,0.0897
81,0.9626
82,0.5504
83,0.8494
84,0.5628
85,0.9150
86,0.9459
87,0.7186
88,0.3464
89,0.1346
90,0.4092
91,0.0121
92,0.9692
93,0.5706
94,0.7744
95,0.5662
96,0.1454
97,0.8722
98,0.9119
99,0.7271
100,0.8207
101,0.4837
102,0.1857
103,0.3933
104,0.2650
105,0.3885
106,0.3600
107,0.8917
108,0.9895
109,0.7165
110,0.9130
111,0.7642
112,0.6557
113,0.4659
114,0.7494
115,0.8468
116,0.1317
117,0.7981
118,0.6466
119,0.1318
120,0.0522
121,0.8239
122,0.3226
123,0.0882
124,0.1812
125,0.5557
126,0.7616
127,0.2468
128,0.6988
129,0.8573
130,0.4735
131,0.4547
132,0.3816
133,0.4084
134,0.6022
135,0.8368
136,0.6214
137,0.7419
138,0.4309
139,0.2020
140,0.0082
141,0.2848
142,0.7775
143,0.4576
144,0.9534
145,0.3687
146,0.7620
147,0.5985
148,0.8585
149,0.3782
150,0.5247
151,0.9940
152,0.2981
153,0.7262
154,0.7652
155,0.6427
156,0.7731
157,0.7416
158,0.9032
159,0.5679
160,0.8387
161,0.8357
162,0.9245
163,0.6152
164,0.4626
165,0.8896
166,0.4992
167,0.5924
168,0.8825
169,0.1282
170,0.7920
171,0.1836
172,0.0988
173,0.6974
174,0.1729
175,0.3243
176,0.5682
177,0.6894
178,0.5116
179,0.5728
180,0.7044
181,0.3761
182,0.4836
183,0.7689
184,0.9949
185,0.5485
186,0.3810
187,0.6038
188,0.9442
189,0.7123
190,0.4837
191,0.6659
192,0.9677
193,0.3174
194,0.5967
195,0.2290
196,0.6894
197,0.0147
198,0.9463
199,0.1313
200,0.8468
201,0.6427
202,0.6719
203,0.8002
204,0.9500
205,0.4190
206,0.3816
207,0.0912
208,0.9601
209,0.4852
210,0.2468
211,0.2541
212,0.5191
213,0.0438
214,0.2752
215,0.4025
216,0.4687
217,0.5327
218,0.6591
219,0.0384
220,0.1884
221,0.2121
222,0.8455
223,0.3569
224,0.3506
225,0.5550
226,0.9041
227,0.8899
228,0.0223
229,0.5458
230,0.0777
231,0.4169
232,0.5782
233,0.8408
234,0.8588
235,0.3503
236,0.8261
237,0.2800
238,0.3405
239,0.9540
240,0.4402
241,0.7901
242,0.9657
243,0.2202
244,0.6638
245,0.2265
246,0.8075
247,0.7339
248,0.0258
249,0.2683
250,0.0368
251,0.9585
252,0.5054
253,0.7402
254,0.5132
255,0.6940
256,0.1880
257,0.8977
258,0.3765
259,0.0391
260,0.4500
261,0.0262
262,0.9490
263,0.7274
264,0.9527
265,0.6758
266,0.4721
267,0.5792
268,0.7828
269,0.5111
270,0.7945
271,0.1358
272,0.4170
273,0.5573
274,0.8645
275,0.3539
276,0.6256
277,0.4942
278,0.7496
279,0.1740
280,0.5514
281,0.9952
282,0.9121
283,0.3828
284,0.2223
285,0.0014
286,0.6592
287,0.4789
288,0.2125
289,0.3538
290,0.9551
291,0.2635
292,0.1159
293,0.4590
294,0.9419
295,0.7928
296,0.0968
297,0.6109
298,0.5166
299,0.9655
300,0.6657
301,0.6341
302,0.1235
303,0.8874
304,0.0293
305,0.8383
306,0.9935
307,0.5812
308,0.7793
309,0.3002
310,0.7462
311,0.1658
312,0.3917
313,0.2845
314,0.2913
315,0.0974
316,0.4137
317,0.1515
318,0.1170
319,0.2557
320,0.9454
321,0.6616
322,0.5615
323,0.5524
324,0.2363
325,0.7258
326,0.9501
327,0.0474
328,0.5926
329,0.0210
330,0.0823
331,0.7877
332,0.8063
333,0.5244
334,0.1529
335,0.8432
336,0.6940
337,0.0988
338,0.2931
339,0.9915
340,0.5067
341,0.1600
342,0.7012
343,0.7059
344,0.5646
345,0.1062
346,0.2358
347,0.7406
348,0.3666
349,0.2042
350,0.5416
