0,0.0320
1,0.2320
2,0.4320
3,0.6320
4,0.8320
5,0.0720
6,0.2720
7,0.4720
8,0.6720
9,0.8720
10,0.1120
11,0.3120
12,0.5120
13,0.7120
14,0.9120
15,0.1520
16,0.3520
17,0.5520
18,0.7520
19,0.9520
20,0.1920
21,0.3920
22,0.5920
23,0.7920
24,0.9920
25,0.0016
26,0.2016
27,0.4016
28,0.6016
29,0.8016
30,0.0416
31,0.2416
32,0.4416
33,0.6416
34,0.8416
35,0.0816
36,0.2816
37,0.4816
38,0.6816
39,0.8816
40,0.1216
41,0.3216
42,0.5216
43,0.7216
44,0.9216
45,0.1616
46,0.3616
47,0.5616
48,0.7616
49,0.9616
50,0.0096
51,0.2096
52,0.4096
53,0.6096
54,0.8096
55,0.0496
56,0.2496
57,0.4496
58,0.6496
59,0.8496
60,0.0896
61,0.2896
62,0.4896
63,0.6896
64,0.8896
65,0.1296
66,0.3296
67,0.5296
68,0.7296
69,0.9296
70,0.1696
71,0.3696
72,0.5696
73,0.7696
74,0.9696
75,0.0176
76,0.2176
77,0.4176
78,0.6176
79,0.8176
80,0.0576
81,0.2576
82,0.4576
83,0.6576
84,0.8576
85,0.0976
86,0.2976
87,0.4976
88,0.6976
89,0.8976
90,0.1376
91,0.3376
92,0.5376
93,0.7376
94,0.9376
95,0.1776
96,0.3776
97,0.5776
98,0.7776
99,0.9776
100,0.0256
101,0.2256
102,0.4256
103,0.6256
104,0.8256
105,0.0656
106,0.2656
107,0.4656
108,0.6656
109,0.8656
110,0.1056
111,0.3056
112,0.5056
113,0.7056
114,0.9056
115,0.1456
116,0.3456
117,0.5456
118,0.7456
119,0.9456
120,0.1856
121,0.3856
122,0.5856
123,0.7856
124,0.9856
125,0.0336
126,0.2336
127,0.4336
128,0.6336
129,0.8336
130,0.0736
131,0.2736
132,0.4736
133,0.6736
134,0.8736
135,0.1136
136,0.3136
137,0.5136
138,0.7136
139,0.9136
140,0.1536
141,0.3536
142,0.5536
143,0.7536
144,0.9536
145,0.1936
146,0.3936
147,0.5936
148,0.7936
149,0.9936
150,0.0032
151,0.2032
152,0.4032
153,0.6032
154,0.8032
155,0.0432
156,0.2432
157,0.4432
158,0.6432
159,0.8432
160,0.0832
161,0.2832
162,0.4832
163,0.6832
164,0.8832
165,0.1232
166,0.3232
167,0.5232
168,0.7232
169,0.9232
170,0.1632
171,0.3632
172,0.5632
173,0.7632
174,0.9632
175,0.0112
176,0.2112
177,0.4112
178,0.6112
179,0.8112
180,0.0512
181,0.2512
182,0.4512
183,0.6512
184,0.8512
185,0.0912
186,0.2912
187,0.4912
188,0.6912
189,0.8912
190,0.1312
191,0.3312
192,0.5312
193,0.7312
194,0.9312
195,0.1712
196,0.3712
197,0.5712
198,0.7712
199,0.9712
200,0.0192
201,0.2192
202,0.4192
203,0.6192
204,0.8192
205,0.0592
206,0.2592
207,0.4592
208,0.6592
209,0.8592
210,0.0992
211,0.2992
212,0.4992
213,0.6992
214,0.8992
215,0.1392
216,0.3392
217,0.5392
218,0.7392
219,0.9392
220,0.1792
221,0.3792
222,0.5792
223,0.7792
224,0.9792
225,0.0272
226,0.2272
227,0.4272
228,0.6272
229,0.8272
230,0.0672
231,0.2672
232,0.4672
233,0.6672
234,0.8672
235,0.1072
236,0.3072
237,0.5072
238,0.7072
239,0.9072
240,0.1472
241,0.3472
242,0.5472
243,0.7472
244,0.9472
245,0.1872
246,0.3872
247,0.5872
