0,0.4115
1,0.7449
2,0.1893
3,0.5226
4,0.8560
5,0.3004
6,0.6337
7,0.9671
8,0.0165
9,0.3498
10,0.6831
11,0.1276
12,0.4609
13,0.7942
14,0.2387
15,0.5720
16,0.9053
17,0.0535
18,0.3868
19,0.7202
20,0.1646
21,0.4979
22,0.8313
23,0.2757
24,0.6091
25,0.9424
26,0.0905
27,0.4239
28,0.7572
29,0.2016
30,0.5350
31,0.8683
32,0.3128
33,0.6461
34,0.9794
35,0.0288
36,0.3621
37,0.6955
38,0.1399
39,0.4733
40,0.8066
41,0.2510
42,0.5844
43,0.9177
44,0.0658
45,0.3992
46,0.7325
47,0.1770
48,0.5103
49,0.8436
50,0.2881
51,0.6214
52,0.9547
53,0.1029
54,0.4362
55,0.7695
56,0.2140
57,0.5473
58,0.8807
59,0.3251
60,0.6584
61,0.9918
62,0.0082
63,0.3416
64,0.6749
65,0.1193
66,0.4527
67,0.7860
68,0.2305
69,0.5638
70,0.8971
71,0.0453
72,0.3786
73,0.7119
74,0.1564
75,0.4897
76,0.8230
77,0.2675
78,0.6008
79,0.9342
80,0.0823
81,0.4156
82,0.7490
83,0.1934
84,0.5267
85,0.8601
86,0.3045
87,0.6379
88,0.9712
89,0.0206
90,0.3539
91,0.6872
92,0.1317
93,0.4650
94,0.7984
95,0.2428
96,0.5761
97,0.9095
98,0.0576
99,0.3909
100,0.7243
101,0.1687
102,0.5021
103,0.8354
104,0.2798
105,0.6132
106,0.9465
107,0.0947
108,0.4280
109,0.7613
110,0.2058
111,0.5391
112,0.8724
113,0.3169
114,0.6502
115,0.9835
116,0.0329
117,0.3663
118,0.6996
119,0.1440
120,0.4774
121,0.8107
122,0.2551
123,0.5885
124,0.9218
125,0.0700
126,0.4033
127,0.7366
128,0.1811
129,0.5144
130,0.8477
131,0.2922
132,0.6255
133,0.9588
134,0.1070
135,0.4403
136,0.7737
137,0.2181
138,0.5514
139,0.8848
140,0.3292
141,0.6626
142,0.9959
143,0.0014
144,0.3347
145,0.6680
146,0.1125
147,0.4458
148,0.7791
149,0.2236
150,0.5569
151,0.8903
152,0.0384
153,0.3717
154,0.7051
155,0.1495
156,0.4829
157,0.8162
158,0.2606
159,0.5940
160,0.9273
161,0.0754
162,0.4088
163,0.7421
164,0.1866
165,0.5199
166,0.8532
167,0.2977
168,0.6310
169,0.9643
170,0.0137
171,0.3471
172,0.6804
173,0.1248
174,0.4582
175,0.7915
176,0.2359
177,0.5693
178,0.9026
179,0.0508
180,0.3841
181,0.7174
182,0.1619
183,0.4952
184,0.8285
