0,0.2915
1,0.4344
2,0.5773
3,0.7201
4,0.8630
5,0.0262
6,0.1691
7,0.3120
8,0.4548
9,0.5977
10,0.7405
11,0.8834
12,0.0466
13,0.1895
14,0.3324
15,0.4752
16,0.6181
17,0.7609
18,0.9038
19,0.0671
20,0.2099
21,0.3528
22,0.4956
23,0.6385
24,0.7813
25,0.9242
26,0.0875
27,0.2303
28,0.3732
29,0.5160
30,0.6589
31,0.8017
32,0.9446
33,0.1079
34,0.2507
35,0.3936
36,0.5364
37,0.6793
38,0.8222
39,0.9650
40,0.1283
41,0.2711
42,0.4140
43,0.5569
44,0.6997
45,0.8426
46,0.9854
47,0.0087
48,0.1516
49,0.2945
50,0.4373
51,0.5802
52,0.7230
53,0.8659
54,0.0292
55,0.1720
56,0.3149
57,0.4577
58,0.6006
59,0.7434
60,0.8863
61,0.0496
62,0.1924
63,0.3353
64,0.4781
65,0.6210
66,0.7638
67,0.9067
68,0.0700
69,0.2128
70,0.3557
71,0.4985
72,0.6414
73,0.7843
74,0.9271
75,0.0904
76,0.2332
77,0.3761
78,0.5190
79,0.6618
80,0.8047
81,0.9475
82,0.1108
83,0.2536
84,0.3965
85,0.5394
86,0.6822
87,0.8251
88,0.9679
89,0.1312
90,0.2741
91,0.4169
92,0.5598
93,0.7026
94,0.8455
95,0.9883
96,0.0117
97,0.1545
98,0.2974
99,0.4402
100,0.5831
101,0.7259
102,0.8688
103,0.0321
104,0.1749
105,0.3178
106,0.4606
107,0.6035
108,0.7464
109,0.8892
110,0.0525
111,0.1953
112,0.3382
113,0.4810
114,0.6239
115,0.7668
116,0.9096
117,0.0729
118,0.2157
119,0.3586
120,0.5015
121,0.6443
122,0.7872
123,0.9300
124,0.0933
125,0.2362
126,0.3790
127,0.5219
128,0.6647
129,0.8076
130,0.9504
131,0.1137
132,0.2566
133,0.3994
134,0.5423
135,0.6851
136,0.8280
137,0.9708
138,0.1341
139,0.2770
140,0.4198
141,0.5627
142,0.7055
143,0.8484
144,0.9913
145,0.0146
146,0.1574
147,0.3003
148,0.4431
149,0.5860
150,0.7289
151,0.8717
152,0.0350
153,0.1778
154,0.3207
155,0.4636
156,0.6064
157,0.7493
158,0.8921
159,0.0554
160,0.1983
161,0.3411
162,0.4840
163,0.6268
164,0.7697
165,0.9125
166,0.0758
167,0.2187
168,0.3615
169,0.5044
170,0.6472
171,0.7901
172,0.9329
173,0.0962
174,0.2391
175,0.3819
176,0.5248
177,0.6676
178,0.8105
179,0.9534
180,0.1166
181,0.2595
182,0.4023
183,0.5452
184,0.6880
185,0.8309
186,0.9738
187,0.1370
188,0.2799
189,0.4227
190,0.5656
191,0.7085
192,0.8513
193,0.9942
194,0.0175
195,0.1603
196,0.3032
197,0.4461
198,0.5889
199,0.7318
200,0.8746
201,0.0379
202,0.1808
203,0.3236
204,0.4665
205,0.6093
206,0.7522
207,0.8950
208,0.0583
209,0.2012
210,0.3440
211,0.4869
212,0.6297
213,0.7726
214,0.9155
215,0.0787
216,0.2216
217,0.3644
218,0.5073
219,0.6501
220,0.7930
221,0.9359
222,0.0991
223,0.2420
224,0.3848
225,0.5277
226,0.6706
227,0.8134
228,0.9563
229,0.1195
230,0.2624
231,0.4052
232,0.5481
233,0.6910
234,0.8338
235,0.9767
236,0.1399
237,0.2828
238,0.4257
239,0.5685
240,0.7114
241,0.8542
242,0.9971
243,0.0004
244,0.1433
245,0.2861
246,0.4290
247,0.5718
248,0.7147
249,0.8576
250,0.0208
251,0.1637
252,0.3065
253,0.4494
254,0.5923
255,0.7351
256,0.8780
257,0.0412
258,0.1841
259,0.3269
260,0.4698
261,0.6127
262,0.7555
263,0.8984
264,0.0616
265,0.2045
266,0.3474
267,0.4902
268,0.6331
269,0.7759
270,0.9188
271,0.0820
272,0.2249
273,0.3678
274,0.5106
275,0.6535
276,0.7963
277,0.9392
278,0.1025
279,0.2453
280,0.3882
281,0.5310
282,0.6739
283,0.8167
284,0.9596
285,0.1229
286,0.2657
287,0.4086
288,0.5514
289,0.6943
290,0.8372
291,0.9800
292,0.0033
293,0.1462
294,0.2890
295,0.4319
296,0.5748
297,0.7176
298,0.8605
299,0.0237
300,0.1666
301,0.3095
302,0.4523
303,0.5952
304,0.7380
305,0.8809
306,0.0441
307,0.1870
308,0.3299
309,0.4727
310,0.6156
311,0.7584
312,0.9013
313,0.0646
314,0.2074
315,0.3503
316,0.4931
317,0.6360
318,0.7788
319,0.9217
320,0.0850
321,0.2278
322,0.3707
323,0.5135
324,0.6564
325,0.7993
326,0.9421
327,0.1054
328,0.2482
329,0.3911
330,0.5339
331,0.6768
332,0.8197
333,0.9625
334,0.1258
335,0.2686
336,0.4115
337,0.5544
338,0.6972
339,0.8401
340,0.9829
341,0.0062
342,0.1491
343,0.2920
344,0.4348
345,0.5777
346,0.7205
347,0.8634
348,0.0267
349,0.1695
350,0.3124
351,0.4552
352,0.5981
353,0.7409
354,0.8838
355,0.0471
356,0.1899
357,0.3328
358,0.4756
359,0.6185
360,0.7613
361,0.9042
362,0.0675
363,0.2103
364,0.3532
365,0.4960
366,0.6389
367,0.7818
368,0.9246
369,0.0879
370,0.2307
371,0.3736
372,0.5165
373,0.6593
374,0.8022
375,0.9450
376,0.1083
377,0.2511
378,0.3940
379,0.5369
380,0.6797
381,0.8226
382,0.9654
383,0.1287
384,0.2716
385,0.4144
386,0.5573
387,0.7001
388,0.8430
389,0.9858
390,0.0092
391,0.1520
392,0.2949
393,0.4377
394,0.5806
395,0.7234
396,0.8663
397,0.0296
398,0.1724
399,0.3153
400,0.4581
401,0.6010
402,0.7439
403,0.8867
404,0.0500
405,0.1928
406,0.3357
407,0.4786
408,0.6214
409,0.7643
410,0.9071
411,0.0704
412,0.2132
413,0.3561
414,0.4990
415,0.6418
416,0.7847
417,0.9275
418,0.0908
419,0.2337
420,0.3765
421,0.5194
422,0.6622
423,0.8051
424,0.9479
425,0.1112
426,0.2541
427,0.3969
428,0.5398
429,0.6826
430,0.8255
431,0.9683
432,0.1316
433,0.2745
434,0.4173
435,0.5602
436,0.7030
437,0.8459
438,0.9888
439,0.0121
440,0.1549
441,0.2978
442,0.4406
443,0.5835
444,0.7264
445,0.8692
446,0.0325
447,0.1753
448,0.3182
449,0.4611
450,0.6039
451,0.7468
452,0.8896
453,0.0529
454,0.1958
455,0.3386
456,0.4815
457,0.6243
458,0.7672
459,0.9100
460,0.0733
461,0.2162
462,0.3590
463,0.5019
464,0.6447
465,0.7876
466,0.9304
