0,1252177152
1,1865744000
2,2479310592
3,3092877312
4,3706444288
5,112695944
6,726262720
7,1339829504
8,1953396352
9,2566962944
10,3180529664
11,3794096640
12,200348336
13,813915072
14,1427481984
15,2041048832
16,2654615296
17,3268182016
18,3881748992
19,288000736
20,901567488
21,1515134336
22,2128701184
23,2742267904
24,3355834624
25,3969401600
26,375653152
27,989219904
28,1602786688
29,2216353536
30,2829920256
31,3443486976
32,4057053952
33,463305568
34,1076872320
35,1690439168
36,2304005888
37,2917572608
38,3531139328
39,4144706304
40,550957952
41,1164524800
42,1778091520
43,2391658240
44,3005224960
45,3618791680
46,4232358656
47,37565312
48,651132096
49,1264698880
50,1878265728
51,2491832320
52,3105399296
53,3718966272
54,125217712
55,738784512
56,1352351232
57,1965918080
58,2579484672
59,3193051648
60,3806618624
61,212870112
62,826436864
63,1440003712
64,2053570560
65,2667137024
66,3280704000
67,3894270976
68,300522496
69,914089280
70,1527656064
71,2141222912
72,2754789888
73,3368356352
74,3981923328
75,388174912
76,1001741696
77,1615308416
78,2228875264
79,2842442240
80,3456008704
81,4069575680
82,475827328
83,1089394176
84,1702960896
85,2316527616
86,2930094592
87,3543661056
88,4157228032
89,563479680
90,1177046528
91,1790613248
92,2404179968
93,3017746944
94,3631313408
95,4244880384
96,50087084
97,663653888
98,1277220608
99,1890787456
100,2504354304
101,3117921024
102,3731488000
103,137739488
104,751306304
105,1364872960
106,1978439808
107,2592006656
108,3205573376
109,3819140352
110,225391888
111,838958656
112,1452525440
113,2066092288
114,2679659008
115,3293225728
116,3906792704
117,313044288
118,926611072
119,1540177792
120,2153744640
121,2767311616
122,3380878336
123,3994445312
124,400696672
125,1014263488
126,1627830144
127,2241397248
128,2854963968
129,3468530688
130,4082097664
131,488349088
132,1101915904
133,1715482624
134,2329049600
135,2942616320
136,3556183040
137,4169750016
138,576001472
139,1189568256
140,1803134976
141,2416701952
142,3030268672
143,3643835392
144,4257402368
145,62608856
146,676175616
147,1289742464
148,1903309312
149,2516876032
150,3130442752
151,3744009728
152,150261248
153,763828032
154,1377394816
155,1990961664
156,2604528384
157,3218095104
158,3831662080
159,237913664
160,851480384
161,1465047296
162,2078614144
163,2692180736
164,3305747456
165,3919314432
166,325566048
167,939132800
168,1552699648
169,2166266368
170,2779833344
171,3393400064
172,4006967040
173,413218464
174,1026785216
175,1640352000
176,2253918976
177,2867485696
178,3481052416
179,4094619392
180,500870880
181,1114437632
182,1728004480
183,2341571328
184,2955138048
185,3568704768
186,4182271744
187,588523264
188,1202090112
189,1815656832
190,2429223680
191,3042790400
192,3656357120
193,4269924096
194,75130624
195,688697408
196,1302264192
197,1915831040
198,2529397760
199,3142964480
200,3756531456
201,162783024
202,776349824
203,1389916544
204,2003483392
205,2617050112
206,3230616832
207,3844183808
208,250435424
209,864002176
210,1477569024
211,2091135872
212,2704702464
213,3318269184
214,3931836160
215,338087808
216,951654592
217,1565221376
218,2178788352
219,2792355072
220,3405921792
221,4019488768
222,425740224
223,1039307008
224,1652873728
225,2266440704
226,2880007424
227,3493574144
228,4107141120
229,513392640
230,1126959360
231,1740526208
232,2354093056
233,2967659776
234,3581226496
235,4194793472
236,601044992
237,1214611840
238,1828178560
239,2441745408
240,3055312128
241,3668878848
242,4282445824
243,1788824
244,615355584
245,1228922368
246,1842489216
247,2456056064
248,3069622784
249,3683189760
250,89441224
251,703008000
252,1316574720
253,1930141568
254,2543708416
255,3157275136
256,3770842112
257,177093632
258,790660352
259,1404227200
260,2017794048
261,2631360768
262,3244927488
263,3858494464
264,264746032
265,878312768
266,1491879552
267,2105446400
268,2719013376
269,3332580096
270,3946147072
271,352398432
272,965965184
273,1579531904
274,2193099008
275,2806665728
276,3420232448
277,4033799424
278,440050848
279,1053617600
280,1667184384
281,2280751360
282,2894318080
283,3507884800
284,4121451776
285,527703232
286,1141270016
287,1754836736
288,2368403712
289,2981970432
290,3595537152
291,4209104128
292,14310595
293,627877376
294,1241444096
295,1855010944
296,2468577792
297,3082144512
298,3695711488
299,101962992
300,715529792
301,1329096448
302,1942663296
303,2556230144
304,3169796864
305,3783363840
306,189615408
307,803182144
308,1416748928
309,2030315776
310,2643882496
311,3257449216
312,3871016192
313,277267808
314,890834560
315,1504401280
316,2117968128
317,2731535104
318,3345101824
319,3958668800
320,364920192
321,978486976
322,1592053632
323,2205620736
324,2819187456
325,3432754176
326,4046321152
327,452572608
328,1066139392
329,1679706112
330,2293273088
331,2906839808
332,3520406528
333,4133973504
334,540224960
335,1153791744
336,1767358464
337,2380925440
338,2994492160
339,3608058880
340,4221625856
341,26832366
342,640399104
343,1253965952
344,1867532800
345,2481099520
346,3094666240
347,3708233216
348,114484768
349,728051520
350,1341618304
351,1955185152
352,2568751872
353,3182318592
354,3795885568
355,202137168
356,815703872
357,1429270784
358,2042837632
359,2656404224
360,3269970944
361,3883537920
362,289789568
363,903356288
364,1516923136
365,2130489984
366,2744056832
367,3357623552
368,3971190528
369,377441984
370,991008704
371,1604575488
372,2218142464
373,2831709184
374,3445275904
375,4058842880
376,465094400
377,1078661120
378,1692227968
379,2305794816
380,2919361536
381,3532928256
382,4146495232
383,552746752
384,1166313600
385,1779880320
386,2393447168
387,3007013888
388,3620580608
389,4234147584
390,39354136
391,652920896
392,1266487680
393,1880054528
394,2493621248
395,3107188224
396,3720755200
397,127006536
398,740573312
399,1354140032
400,1967706880
401,2581273600
402,3194840576
403,3808407552
404,214658944
405,828225664
406,1441792512
407,2055359360
408,2668925952
409,3282492928
410,3896059904
411,302311328
412,915878080
413,1529444864
414,2143011712
415,2756578816
416,3370145280
417,3983712256
418,389963744
419,1003530496
420,1617097216
421,2230664192
422,2844231168
423,3457797632
424,4071364608
425,477616160
426,1091182976
427,1704749696
428,2318316544
429,2931883520
430,3545449984
431,4159016960
432,565268480
433,1178835328
434,1792402048
435,2405968896
436,3019535872
437,3633102336
438,4246669312
439,51875908
440,665442688
441,1279009408
442,1892576256
443,2506143232
444,3119709952
445,3733276928
446,139528320
447,753095104
448,1366661760
449,1980228608
450,2593795584
451,3207362304
452,3820929280
453,227180720
454,840747456
455,1454314240
456,2067881088
457,2681447936
458,3295014656
459,3908581632
460,314833120
461,928399872
462,1541966592
463,2155533568
464,2769100544
465,3382667264
466,3996234240
467,402485504
468,1016052288
469,1629618944
470,2243186176
471,2856752896
472,3470319616
473,4083886592
474,490137920
475,1103704704
476,1717271424
477,2330838528
478,2944405248
479,3557971968
480,4171538944
481,577790272
482,1191357056
483,1804923776
484,2418490880
485,3032057600
486,3645624320
487,4259191296
488,64397680
489,677964416
490,1291531264
491,1905098112
492,2518664960
493,3132231680
494,3745798656
495,152050080
496,765616832
497,1379183616
498,1992750464
499,2606317312
500,3219884032
501,3833451008
502,239702496
503,853269184
504,1466836096
505,2080402944
506,2693969664
507,3307536384
508,3921103360
509,327354880
510,940921600
511,1554488448
