0,1845877057
1,4081394876
2,3453254580
3,2862779567
4,19030679
5,4045326895
6,1079348620
7,1714194140
8,2151848558
9,2528060980
10,460612139
11,622447222
12,3622207855
13,1279433982
14,1590423262
15,1118479980
16,329530602
17,2847775065
18,1830344021
19,2560734627
20,1248960883
21,1188516584
22,2189129515
23,3936905662
24,1376445029
25,3416179903
26,1259556628
27,827406611
28,2500967507
29,2589221013
30,3270919289
31,255001767
32,3044962471
33,660020481
34,774722757
35,1090241055
36,2866764196
37,201437607
38,2604914193
39,2787116270
40,120423880
41,2904216640
42,2474550705
43,4217023145
44,4179581679
45,3725234542
46,3450082521
47,2762671519
48,3949477178
49,851670230
50,3366788355
51,2291316445
52,4147358593
53,2155864401
54,3177176284
55,757971010
56,747271722
57,750275410
58,3061320024
59,2159792563
60,512531148
61,4213456979
62,3741346463
63,142953534
64,3388169637
65,613558047
66,587040568
67,423198518
68,964378532
69,2043854094
70,320659059
71,1430518644
72,2387095537
73,284968794
74,1203486714
75,3072466837
76,1530696200
77,3329943068
78,1392000036
79,1314331715
80,2983719205
81,3082045969
82,3234783026
83,2675627
84,1964768118
85,536058462
86,1332751841
87,575920388
88,2782581926
89,3588463447
90,3294907278
91,1482084691
92,4116734232
93,1189089596
94,1880671192
95,2586991311
96,658406956
97,1551966627
98,1567658813
99,275926221
100,4210185114
101,3119038703
102,1466782298
103,2223444330
104,3818049210
105,4137604101
106,2932021030
107,2892455538
108,2925292045
109,2422423933
110,3851249205
111,1679880511
112,3644283813
113,1329245904
114,4238000450
115,2102591826
116,2170366746
117,3149622846
118,3031992811
119,3138881441
120,1716760704
121,1001622598
122,1433516669
123,1561349363
124,2391457700
125,1915952200
126,1058504903
127,827288430
128,1763817005
129,2193508776
130,3201654621
131,1345050374
132,3657822009
133,589740349
134,732484395
135,20133628
136,165269623
137,1402847823
138,3578446142
139,316524603
140,1029300510
141,2267340387
142,10376040
143,2065214233
144,2752737116
145,3608831779
146,1561869325
147,2968142559
148,1962414994
149,3622276252
150,2477170384
151,340376186
152,2051126251
153,74773942
154,330766952
155,765317308
156,2327396803
157,3957904627
158,2254540340
159,1846117073
