Log-File 2024-02-16_15-15-30 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(8) Kp_id; CH5=(9) Kp_iq; CH6=(0) ZEROVALUE; CH7=(0) ZEROVALUE; CH8=(0) ZEROVALUE; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
30.5216;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.521649999999998;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.5217;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.521749999999997;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.5218;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.521849999999997;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.5219;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.52195;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.522;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.52205;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.5221;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.52215;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.522199999999998;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.52225;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.522299999999998;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
30.52235;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;
